date,model,portfolio_size,selected_tickers,ticker_scores,portfolio_return
2023-04-30,volume_heavy,3,"BIMAS.IS, TOASO.IS, GARAN.IS","BIMAS.IS:0.8765, TOASO.IS:0.8324, GARAN.IS:0.8294",-0.0026790433398993212
2023-04-30,volume_heavy,5,"BIMAS.IS, TOASO.IS, GARAN.IS, KCHOL.IS, FROTO.IS","BIMAS.IS:0.8765, TOASO.IS:0.8324, GARAN.IS:0.8294, KCHOL.IS:0.7676, FROTO.IS:0.6912",0.019243789499863606
2023-04-30,volume_heavy,10,"BIMAS.IS, TOASO.IS, GARAN.IS, KCHOL.IS, FROTO.IS, THYAO.IS, TCELL.IS, SAHOL.IS, YKBNK.IS, ARCLK.IS","BIMAS.IS:0.8765, TOASO.IS:0.8324, GARAN.IS:0.8294, KCHOL.IS:0.7676, FROTO.IS:0.6912, THYAO.IS:0.6471, TCELL.IS:0.5735, SAHOL.IS:0.5588, YKBNK.IS:0.4235, ARCLK.IS:0.4206",0.030537716483793012
2023-04-30,volume_heavy,15,"BIMAS.IS, TOASO.IS, GARAN.IS, KCHOL.IS, FROTO.IS, THYAO.IS, TCELL.IS, SAHOL.IS, YKBNK.IS, ARCLK.IS, SISE.IS, PGSUS.IS, AKBNK.IS, TUPRS.IS, EREGL.IS","BIMAS.IS:0.8765, TOASO.IS:0.8324, GARAN.IS:0.8294, KCHOL.IS:0.7676, FROTO.IS:0.6912, THYAO.IS:0.6471, TCELL.IS:0.5735, SAHOL.IS:0.5588, YKBNK.IS:0.4235, ARCLK.IS:0.4206, SISE.IS:0.4088, PGSUS.IS:0.3971, AKBNK.IS:0.3882, TUPRS.IS:0.3559, EREGL.IS:0.3412",0.028962347208007784
2023-05-31,low_volatility,3,"FROTO.IS, THYAO.IS, PGSUS.IS","FROTO.IS:0.7809, THYAO.IS:0.7750, PGSUS.IS:0.6750",0.3378188022165754
2023-05-31,low_volatility,5,"FROTO.IS, THYAO.IS, PGSUS.IS, TOASO.IS, BIMAS.IS","FROTO.IS:0.7809, THYAO.IS:0.7750, PGSUS.IS:0.6750, TOASO.IS:0.6456, BIMAS.IS:0.6338",0.28212478018908044
2023-05-31,low_volatility,10,"FROTO.IS, THYAO.IS, PGSUS.IS, TOASO.IS, BIMAS.IS, SISE.IS, PETKM.IS, SAHOL.IS, YKBNK.IS, KCHOL.IS","FROTO.IS:0.7809, THYAO.IS:0.7750, PGSUS.IS:0.6750, TOASO.IS:0.6456, BIMAS.IS:0.6338, SISE.IS:0.5779, PETKM.IS:0.5632, SAHOL.IS:0.5132, YKBNK.IS:0.4809, KCHOL.IS:0.4809",0.23558854614794913
2023-05-31,low_volatility,15,"FROTO.IS, THYAO.IS, PGSUS.IS, TOASO.IS, BIMAS.IS, SISE.IS, PETKM.IS, SAHOL.IS, YKBNK.IS, KCHOL.IS, TUPRS.IS, EREGL.IS, GARAN.IS, ASELS.IS, TCELL.IS","FROTO.IS:0.7809, THYAO.IS:0.7750, PGSUS.IS:0.6750, TOASO.IS:0.6456, BIMAS.IS:0.6338, SISE.IS:0.5779, PETKM.IS:0.5632, SAHOL.IS:0.5132, YKBNK.IS:0.4809, KCHOL.IS:0.4809, TUPRS.IS:0.4750, EREGL.IS:0.4588, GARAN.IS:0.4515, ASELS.IS:0.4191, TCELL.IS:0.4015",0.20447738059061504
2023-05-31,mixed_model,3,"TOASO.IS, THYAO.IS, FROTO.IS","TOASO.IS:0.8147, THYAO.IS:0.8118, FROTO.IS:0.7676",0.2819332907908068
2023-05-31,mixed_model,5,"TOASO.IS, THYAO.IS, FROTO.IS, KCHOL.IS, YKBNK.IS","TOASO.IS:0.8147, THYAO.IS:0.8118, FROTO.IS:0.7676, KCHOL.IS:0.6471, YKBNK.IS:0.6118",0.2860677197246798
2023-05-31,mixed_model,10,"TOASO.IS, THYAO.IS, FROTO.IS, KCHOL.IS, YKBNK.IS, GARAN.IS, PGSUS.IS, SISE.IS, BIMAS.IS, SAHOL.IS","TOASO.IS:0.8147, THYAO.IS:0.8118, FROTO.IS:0.7676, KCHOL.IS:0.6471, YKBNK.IS:0.6118, GARAN.IS:0.6088, PGSUS.IS:0.5941, SISE.IS:0.5765, BIMAS.IS:0.5500, SAHOL.IS:0.4559",0.24793913546377425
2023-05-31,mixed_model,15,"TOASO.IS, THYAO.IS, FROTO.IS, KCHOL.IS, YKBNK.IS, GARAN.IS, PGSUS.IS, SISE.IS, BIMAS.IS, SAHOL.IS, TCELL.IS, TUPRS.IS, ASELS.IS, AKBNK.IS, PETKM.IS","TOASO.IS:0.8147, THYAO.IS:0.8118, FROTO.IS:0.7676, KCHOL.IS:0.6471, YKBNK.IS:0.6118, GARAN.IS:0.6088, PGSUS.IS:0.5941, SISE.IS:0.5765, BIMAS.IS:0.5500, SAHOL.IS:0.4559, TCELL.IS:0.4324, TUPRS.IS:0.4206, ASELS.IS:0.4029, AKBNK.IS:0.3941, PETKM.IS:0.3765",0.21561744060616064
2023-05-31,momentum_heavy,3,"TOASO.IS, THYAO.IS, FROTO.IS","TOASO.IS:0.8985, THYAO.IS:0.8132, FROTO.IS:0.7985",0.2819332907908068
2023-05-31,momentum_heavy,5,"TOASO.IS, THYAO.IS, FROTO.IS, KCHOL.IS, YKBNK.IS","TOASO.IS:0.8985, THYAO.IS:0.8132, FROTO.IS:0.7985, KCHOL.IS:0.6691, YKBNK.IS:0.6250",0.2860677197246798
2023-05-31,momentum_heavy,10,"TOASO.IS, THYAO.IS, FROTO.IS, KCHOL.IS, YKBNK.IS, GARAN.IS, PGSUS.IS, SISE.IS, BIMAS.IS, TCELL.IS","TOASO.IS:0.8985, THYAO.IS:0.8132, FROTO.IS:0.7985, KCHOL.IS:0.6691, YKBNK.IS:0.6250, GARAN.IS:0.6103, PGSUS.IS:0.5926, SISE.IS:0.5544, BIMAS.IS:0.5103, TCELL.IS:0.4515",0.23707453307404897
2023-05-31,momentum_heavy,15,"TOASO.IS, THYAO.IS, FROTO.IS, KCHOL.IS, YKBNK.IS, GARAN.IS, PGSUS.IS, SISE.IS, BIMAS.IS, TCELL.IS, SAHOL.IS, TUPRS.IS, ASELS.IS, AKBNK.IS, PETKM.IS","TOASO.IS:0.8985, THYAO.IS:0.8132, FROTO.IS:0.7985, KCHOL.IS:0.6691, YKBNK.IS:0.6250, GARAN.IS:0.6103, PGSUS.IS:0.5926, SISE.IS:0.5544, BIMAS.IS:0.5103, TCELL.IS:0.4515, SAHOL.IS:0.4250, TUPRS.IS:0.4162, ASELS.IS:0.4015, AKBNK.IS:0.3985, PETKM.IS:0.3544",0.21561744060616064
2023-05-31,trend_following,3,"TOASO.IS, THYAO.IS, FROTO.IS","TOASO.IS:0.8676, THYAO.IS:0.8088, FROTO.IS:0.8059",0.2819332907908068
2023-05-31,trend_following,5,"TOASO.IS, THYAO.IS, FROTO.IS, GARAN.IS, YKBNK.IS","TOASO.IS:0.8676, THYAO.IS:0.8088, FROTO.IS:0.8059, GARAN.IS:0.6941, YKBNK.IS:0.6882",0.26215279700486216
2023-05-31,trend_following,10,"TOASO.IS, THYAO.IS, FROTO.IS, GARAN.IS, YKBNK.IS, SISE.IS, KCHOL.IS, PGSUS.IS, BIMAS.IS, TCELL.IS","TOASO.IS:0.8676, THYAO.IS:0.8088, FROTO.IS:0.8059, GARAN.IS:0.6941, YKBNK.IS:0.6882, SISE.IS:0.6206, KCHOL.IS:0.5941, PGSUS.IS:0.5324, BIMAS.IS:0.5029, TCELL.IS:0.4441",0.23707453307404897
2023-05-31,trend_following,15,"TOASO.IS, THYAO.IS, FROTO.IS, GARAN.IS, YKBNK.IS, SISE.IS, KCHOL.IS, PGSUS.IS, BIMAS.IS, TCELL.IS, SAHOL.IS, AKBNK.IS, TUPRS.IS, ASELS.IS, PETKM.IS","TOASO.IS:0.8676, THYAO.IS:0.8088, FROTO.IS:0.8059, GARAN.IS:0.6941, YKBNK.IS:0.6882, SISE.IS:0.6206, KCHOL.IS:0.5941, PGSUS.IS:0.5324, BIMAS.IS:0.5029, TCELL.IS:0.4441, SAHOL.IS:0.4265, AKBNK.IS:0.4029, TUPRS.IS:0.4000, ASELS.IS:0.3882, PETKM.IS:0.3529",0.21561744060616064
2023-05-31,volume_heavy,3,"THYAO.IS, KCHOL.IS, GARAN.IS","THYAO.IS:0.8294, KCHOL.IS:0.7441, GARAN.IS:0.6882",0.2844715073686082
2023-05-31,volume_heavy,5,"THYAO.IS, KCHOL.IS, GARAN.IS, YKBNK.IS, BIMAS.IS","THYAO.IS:0.8294, KCHOL.IS:0.7441, GARAN.IS:0.6882, YKBNK.IS:0.6559, BIMAS.IS:0.6441",0.2691949846398995
2023-05-31,volume_heavy,10,"THYAO.IS, KCHOL.IS, GARAN.IS, YKBNK.IS, BIMAS.IS, TOASO.IS, SISE.IS, FROTO.IS, PGSUS.IS, SAHOL.IS","THYAO.IS:0.8294, KCHOL.IS:0.7441, GARAN.IS:0.6882, YKBNK.IS:0.6559, BIMAS.IS:0.6441, TOASO.IS:0.6324, SISE.IS:0.6235, FROTO.IS:0.6176, PGSUS.IS:0.5529, SAHOL.IS:0.5382",0.24793913546377425
2023-05-31,volume_heavy,15,"THYAO.IS, KCHOL.IS, GARAN.IS, YKBNK.IS, BIMAS.IS, TOASO.IS, SISE.IS, FROTO.IS, PGSUS.IS, SAHOL.IS, AKBNK.IS, TCELL.IS, ASELS.IS, TUPRS.IS, ARCLK.IS","THYAO.IS:0.8294, KCHOL.IS:0.7441, GARAN.IS:0.6882, YKBNK.IS:0.6559, BIMAS.IS:0.6441, TOASO.IS:0.6324, SISE.IS:0.6235, FROTO.IS:0.6176, PGSUS.IS:0.5529, SAHOL.IS:0.5382, AKBNK.IS:0.4529, TCELL.IS:0.4088, ASELS.IS:0.4059, TUPRS.IS:0.3882, ARCLK.IS:0.3618",0.23408669269734772
2023-06-30,low_volatility,3,"FROTO.IS, PGSUS.IS, THYAO.IS","FROTO.IS:0.7779, PGSUS.IS:0.7044, THYAO.IS:0.6662",0.27235817671246765
2023-06-30,low_volatility,5,"FROTO.IS, PGSUS.IS, THYAO.IS, BIMAS.IS, TUPRS.IS","FROTO.IS:0.7779, PGSUS.IS:0.7044, THYAO.IS:0.6662, BIMAS.IS:0.6574, TUPRS.IS:0.6044",0.27688648740072735
2023-06-30,low_volatility,10,"FROTO.IS, PGSUS.IS, THYAO.IS, BIMAS.IS, TUPRS.IS, KCHOL.IS, TOASO.IS, SAHOL.IS, EREGL.IS, ARCLK.IS","FROTO.IS:0.7779, PGSUS.IS:0.7044, THYAO.IS:0.6662, BIMAS.IS:0.6574, TUPRS.IS:0.6044, KCHOL.IS:0.5574, TOASO.IS:0.5456, SAHOL.IS:0.5397, EREGL.IS:0.5368, ARCLK.IS:0.4838",0.24472472471332835
2023-06-30,low_volatility,15,"FROTO.IS, PGSUS.IS, THYAO.IS, BIMAS.IS, TUPRS.IS, KCHOL.IS, TOASO.IS, SAHOL.IS, EREGL.IS, ARCLK.IS, PETKM.IS, TCELL.IS, YKBNK.IS, AKBNK.IS, SISE.IS","FROTO.IS:0.7779, PGSUS.IS:0.7044, THYAO.IS:0.6662, BIMAS.IS:0.6574, TUPRS.IS:0.6044, KCHOL.IS:0.5574, TOASO.IS:0.5456, SAHOL.IS:0.5397, EREGL.IS:0.5368, ARCLK.IS:0.4838, PETKM.IS:0.4647, TCELL.IS:0.4603, YKBNK.IS:0.4603, AKBNK.IS:0.4132, SISE.IS:0.4015",0.24937160159660893
2023-06-30,mixed_model,3,"THYAO.IS, KCHOL.IS, FROTO.IS","THYAO.IS:0.7588, KCHOL.IS:0.7471, FROTO.IS:0.7471",0.251088892524223
2023-06-30,mixed_model,5,"THYAO.IS, KCHOL.IS, FROTO.IS, PGSUS.IS, TOASO.IS","THYAO.IS:0.7588, KCHOL.IS:0.7471, FROTO.IS:0.7471, PGSUS.IS:0.7294, TOASO.IS:0.6794",0.26218930908875315
2023-06-30,mixed_model,10,"THYAO.IS, KCHOL.IS, FROTO.IS, PGSUS.IS, TOASO.IS, YKBNK.IS, ARCLK.IS, GARAN.IS, BIMAS.IS, AKBNK.IS","THYAO.IS:0.7588, KCHOL.IS:0.7471, FROTO.IS:0.7471, PGSUS.IS:0.7294, TOASO.IS:0.6794, YKBNK.IS:0.6647, ARCLK.IS:0.5647, GARAN.IS:0.5647, BIMAS.IS:0.5618, AKBNK.IS:0.5441",0.2605720219241224
2023-06-30,mixed_model,15,"THYAO.IS, KCHOL.IS, FROTO.IS, PGSUS.IS, TOASO.IS, YKBNK.IS, ARCLK.IS, GARAN.IS, BIMAS.IS, AKBNK.IS, TUPRS.IS, SAHOL.IS, TCELL.IS, SISE.IS, ASELS.IS","THYAO.IS:0.7588, KCHOL.IS:0.7471, FROTO.IS:0.7471, PGSUS.IS:0.7294, TOASO.IS:0.6794, YKBNK.IS:0.6647, ARCLK.IS:0.5647, GARAN.IS:0.5647, BIMAS.IS:0.5618, AKBNK.IS:0.5441, TUPRS.IS:0.5059, SAHOL.IS:0.4765, TCELL.IS:0.3647, SISE.IS:0.3353, ASELS.IS:0.2618",0.2764430357126932
2023-06-30,momentum_heavy,3,"KCHOL.IS, THYAO.IS, FROTO.IS","KCHOL.IS:0.8162, THYAO.IS:0.7956, FROTO.IS:0.7838",0.251088892524223
2023-06-30,momentum_heavy,5,"KCHOL.IS, THYAO.IS, FROTO.IS, TOASO.IS, PGSUS.IS","KCHOL.IS:0.8162, THYAO.IS:0.7956, FROTO.IS:0.7838, TOASO.IS:0.7574, PGSUS.IS:0.7368",0.26218930908875315
2023-06-30,momentum_heavy,10,"KCHOL.IS, THYAO.IS, FROTO.IS, TOASO.IS, PGSUS.IS, YKBNK.IS, ARCLK.IS, GARAN.IS, BIMAS.IS, AKBNK.IS","KCHOL.IS:0.8162, THYAO.IS:0.7956, FROTO.IS:0.7838, TOASO.IS:0.7574, PGSUS.IS:0.7368, YKBNK.IS:0.6897, ARCLK.IS:0.5868, GARAN.IS:0.5779, BIMAS.IS:0.5691, AKBNK.IS:0.5426",0.2605720219241224
2023-06-30,momentum_heavy,15,"KCHOL.IS, THYAO.IS, FROTO.IS, TOASO.IS, PGSUS.IS, YKBNK.IS, ARCLK.IS, GARAN.IS, BIMAS.IS, AKBNK.IS, TUPRS.IS, SAHOL.IS, SISE.IS, TCELL.IS, ASELS.IS","KCHOL.IS:0.8162, THYAO.IS:0.7956, FROTO.IS:0.7838, TOASO.IS:0.7574, PGSUS.IS:0.7368, YKBNK.IS:0.6897, ARCLK.IS:0.5868, GARAN.IS:0.5779, BIMAS.IS:0.5691, AKBNK.IS:0.5426, TUPRS.IS:0.5015, SAHOL.IS:0.4426, SISE.IS:0.3044, TCELL.IS:0.3044, ASELS.IS:0.2074",0.27644303571269324
2023-06-30,trend_following,3,"KCHOL.IS, THYAO.IS, FROTO.IS","KCHOL.IS:0.7382, THYAO.IS:0.7382, FROTO.IS:0.7088",0.251088892524223
2023-06-30,trend_following,5,"KCHOL.IS, THYAO.IS, FROTO.IS, PGSUS.IS, TOASO.IS","KCHOL.IS:0.7382, THYAO.IS:0.7382, FROTO.IS:0.7088, PGSUS.IS:0.6941, TOASO.IS:0.6941",0.26218930908875315
2023-06-30,trend_following,10,"KCHOL.IS, THYAO.IS, FROTO.IS, PGSUS.IS, TOASO.IS, YKBNK.IS, GARAN.IS, BIMAS.IS, ARCLK.IS, AKBNK.IS","KCHOL.IS:0.7382, THYAO.IS:0.7382, FROTO.IS:0.7088, PGSUS.IS:0.6941, TOASO.IS:0.6941, YKBNK.IS:0.6471, GARAN.IS:0.5794, BIMAS.IS:0.5676, ARCLK.IS:0.5529, AKBNK.IS:0.5441",0.2605720219241224
2023-06-30,trend_following,15,"KCHOL.IS, THYAO.IS, FROTO.IS, PGSUS.IS, TOASO.IS, YKBNK.IS, GARAN.IS, BIMAS.IS, ARCLK.IS, AKBNK.IS, TUPRS.IS, SAHOL.IS, TCELL.IS, SISE.IS, ASELS.IS","KCHOL.IS:0.7382, THYAO.IS:0.7382, FROTO.IS:0.7088, PGSUS.IS:0.6941, TOASO.IS:0.6941, YKBNK.IS:0.6471, GARAN.IS:0.5794, BIMAS.IS:0.5676, ARCLK.IS:0.5529, AKBNK.IS:0.5441, TUPRS.IS:0.5118, SAHOL.IS:0.4824, TCELL.IS:0.3941, SISE.IS:0.3706, ASELS.IS:0.3029",0.2764430357126932
2023-06-30,volume_heavy,3,"YKBNK.IS, PGSUS.IS, THYAO.IS","YKBNK.IS:0.7735, PGSUS.IS:0.7559, THYAO.IS:0.7294",0.22184822948255434
2023-06-30,volume_heavy,5,"YKBNK.IS, PGSUS.IS, THYAO.IS, KCHOL.IS, GARAN.IS","YKBNK.IS:0.7735, PGSUS.IS:0.7559, THYAO.IS:0.7294, KCHOL.IS:0.6765, GARAN.IS:0.6706",0.26670788869038176
2023-06-30,volume_heavy,10,"YKBNK.IS, PGSUS.IS, THYAO.IS, KCHOL.IS, GARAN.IS, AKBNK.IS, FROTO.IS, ARCLK.IS, SAHOL.IS, TOASO.IS","YKBNK.IS:0.7735, PGSUS.IS:0.7559, THYAO.IS:0.7294, KCHOL.IS:0.6765, GARAN.IS:0.6706, AKBNK.IS:0.6676, FROTO.IS:0.6059, ARCLK.IS:0.5559, SAHOL.IS:0.5441, TOASO.IS:0.5059",0.2589901263626943
2023-06-30,volume_heavy,15,"YKBNK.IS, PGSUS.IS, THYAO.IS, KCHOL.IS, GARAN.IS, AKBNK.IS, FROTO.IS, ARCLK.IS, SAHOL.IS, TOASO.IS, TCELL.IS, BIMAS.IS, TUPRS.IS, SISE.IS, ASELS.IS","YKBNK.IS:0.7735, PGSUS.IS:0.7559, THYAO.IS:0.7294, KCHOL.IS:0.6765, GARAN.IS:0.6706, AKBNK.IS:0.6676, FROTO.IS:0.6059, ARCLK.IS:0.5559, SAHOL.IS:0.5441, TOASO.IS:0.5059, TCELL.IS:0.4794, BIMAS.IS:0.4441, TUPRS.IS:0.4147, SISE.IS:0.3559, ASELS.IS:0.3559",0.27644303571269324
2023-07-31,low_volatility,3,"FROTO.IS, THYAO.IS, PGSUS.IS","FROTO.IS:0.6853, THYAO.IS:0.6706, PGSUS.IS:0.6588",-0.004503511590397264
2023-07-31,low_volatility,5,"FROTO.IS, THYAO.IS, PGSUS.IS, TUPRS.IS, TCELL.IS","FROTO.IS:0.6853, THYAO.IS:0.6706, PGSUS.IS:0.6588, TUPRS.IS:0.6529, TCELL.IS:0.6412",0.08527935090812189
2023-07-31,low_volatility,10,"FROTO.IS, THYAO.IS, PGSUS.IS, TUPRS.IS, TCELL.IS, BIMAS.IS, PETKM.IS, EREGL.IS, KCHOL.IS, SAHOL.IS","FROTO.IS:0.6853, THYAO.IS:0.6706, PGSUS.IS:0.6588, TUPRS.IS:0.6529, TCELL.IS:0.6412, BIMAS.IS:0.6353, PETKM.IS:0.5618, EREGL.IS:0.5529, KCHOL.IS:0.5000, SAHOL.IS:0.4882",0.08398554152944376
2023-07-31,low_volatility,15,"FROTO.IS, THYAO.IS, PGSUS.IS, TUPRS.IS, TCELL.IS, BIMAS.IS, PETKM.IS, EREGL.IS, KCHOL.IS, SAHOL.IS, ASELS.IS, AKBNK.IS, GARAN.IS, TOASO.IS, ARCLK.IS","FROTO.IS:0.6853, THYAO.IS:0.6706, PGSUS.IS:0.6588, TUPRS.IS:0.6529, TCELL.IS:0.6412, BIMAS.IS:0.6353, PETKM.IS:0.5618, EREGL.IS:0.5529, KCHOL.IS:0.5000, SAHOL.IS:0.4882, ASELS.IS:0.4853, AKBNK.IS:0.4588, GARAN.IS:0.4412, TOASO.IS:0.4324, ARCLK.IS:0.4029",0.06561655464491545
2023-07-31,mixed_model,3,"FROTO.IS, PGSUS.IS, GARAN.IS","FROTO.IS:0.7206, PGSUS.IS:0.7176, GARAN.IS:0.6559",0.028109788877015693
2023-07-31,mixed_model,5,"FROTO.IS, PGSUS.IS, GARAN.IS, AKBNK.IS, KCHOL.IS","FROTO.IS:0.7206, PGSUS.IS:0.7176, GARAN.IS:0.6559, AKBNK.IS:0.6529, KCHOL.IS:0.6441",0.03215283953389199
2023-07-31,mixed_model,10,"FROTO.IS, PGSUS.IS, GARAN.IS, AKBNK.IS, KCHOL.IS, TCELL.IS, THYAO.IS, TUPRS.IS, ASELS.IS, BIMAS.IS","FROTO.IS:0.7206, PGSUS.IS:0.7176, GARAN.IS:0.6559, AKBNK.IS:0.6529, KCHOL.IS:0.6441, TCELL.IS:0.6382, THYAO.IS:0.6235, TUPRS.IS:0.5794, ASELS.IS:0.5382, BIMAS.IS:0.5000",0.08400996790500306
2023-07-31,mixed_model,15,"FROTO.IS, PGSUS.IS, GARAN.IS, AKBNK.IS, KCHOL.IS, TCELL.IS, THYAO.IS, TUPRS.IS, ASELS.IS, BIMAS.IS, TOASO.IS, SAHOL.IS, ARCLK.IS, YKBNK.IS, SISE.IS","FROTO.IS:0.7206, PGSUS.IS:0.7176, GARAN.IS:0.6559, AKBNK.IS:0.6529, KCHOL.IS:0.6441, TCELL.IS:0.6382, THYAO.IS:0.6235, TUPRS.IS:0.5794, ASELS.IS:0.5382, BIMAS.IS:0.5000, TOASO.IS:0.4882, SAHOL.IS:0.4618, ARCLK.IS:0.4059, YKBNK.IS:0.3824, SISE.IS:0.3500",0.059566828025606054
2023-07-31,momentum_heavy,3,"PGSUS.IS, FROTO.IS, GARAN.IS","PGSUS.IS:0.7618, FROTO.IS:0.7500, GARAN.IS:0.7382",0.028109788877015693
2023-07-31,momentum_heavy,5,"PGSUS.IS, FROTO.IS, GARAN.IS, AKBNK.IS, KCHOL.IS","PGSUS.IS:0.7618, FROTO.IS:0.7500, GARAN.IS:0.7382, AKBNK.IS:0.7353, KCHOL.IS:0.7176",0.03215283953389199
2023-07-31,momentum_heavy,10,"PGSUS.IS, FROTO.IS, GARAN.IS, AKBNK.IS, KCHOL.IS, THYAO.IS, TCELL.IS, TUPRS.IS, ASELS.IS, TOASO.IS","PGSUS.IS:0.7618, FROTO.IS:0.7500, GARAN.IS:0.7382, AKBNK.IS:0.7353, KCHOL.IS:0.7176, THYAO.IS:0.6412, TCELL.IS:0.6235, TUPRS.IS:0.5500, ASELS.IS:0.5265, TOASO.IS:0.5059",0.05667558932085772
2023-07-31,momentum_heavy,15,"PGSUS.IS, FROTO.IS, GARAN.IS, AKBNK.IS, KCHOL.IS, THYAO.IS, TCELL.IS, TUPRS.IS, ASELS.IS, TOASO.IS, BIMAS.IS, SAHOL.IS, ARCLK.IS, YKBNK.IS, SISE.IS","PGSUS.IS:0.7618, FROTO.IS:0.7500, GARAN.IS:0.7382, AKBNK.IS:0.7353, KCHOL.IS:0.7176, THYAO.IS:0.6412, TCELL.IS:0.6235, TUPRS.IS:0.5500, ASELS.IS:0.5265, TOASO.IS:0.5059, BIMAS.IS:0.5029, SAHOL.IS:0.4441, ARCLK.IS:0.3941, YKBNK.IS:0.3647, SISE.IS:0.3000",0.059566828025606054
2023-07-31,trend_following,3,"PGSUS.IS, FROTO.IS, GARAN.IS","PGSUS.IS:0.7029, FROTO.IS:0.6941, GARAN.IS:0.6588",0.028109788877015693
2023-07-31,trend_following,5,"PGSUS.IS, FROTO.IS, GARAN.IS, AKBNK.IS, KCHOL.IS","PGSUS.IS:0.7029, FROTO.IS:0.6941, GARAN.IS:0.6588, AKBNK.IS:0.6588, KCHOL.IS:0.6588",0.03215283953389199
2023-07-31,trend_following,10,"PGSUS.IS, FROTO.IS, GARAN.IS, AKBNK.IS, KCHOL.IS, THYAO.IS, TCELL.IS, TUPRS.IS, ASELS.IS, TOASO.IS","PGSUS.IS:0.7029, FROTO.IS:0.6941, GARAN.IS:0.6588, AKBNK.IS:0.6588, KCHOL.IS:0.6588, THYAO.IS:0.6265, TCELL.IS:0.5912, TUPRS.IS:0.5500, ASELS.IS:0.5294, TOASO.IS:0.5029",0.05667558932085772
2023-07-31,trend_following,15,"PGSUS.IS, FROTO.IS, GARAN.IS, AKBNK.IS, KCHOL.IS, THYAO.IS, TCELL.IS, TUPRS.IS, ASELS.IS, TOASO.IS, BIMAS.IS, SAHOL.IS, ARCLK.IS, YKBNK.IS, SISE.IS","PGSUS.IS:0.7029, FROTO.IS:0.6941, GARAN.IS:0.6588, AKBNK.IS:0.6588, KCHOL.IS:0.6588, THYAO.IS:0.6265, TCELL.IS:0.5912, TUPRS.IS:0.5500, ASELS.IS:0.5294, TOASO.IS:0.5029, BIMAS.IS:0.4941, SAHOL.IS:0.4618, ARCLK.IS:0.4471, YKBNK.IS:0.4176, SISE.IS:0.3647",0.059566828025606054
2023-07-31,volume_heavy,3,"TCELL.IS, FROTO.IS, ASELS.IS","TCELL.IS:0.7235, FROTO.IS:0.6559, ASELS.IS:0.6500",0.004833146767957099
2023-07-31,volume_heavy,5,"TCELL.IS, FROTO.IS, ASELS.IS, TUPRS.IS, PGSUS.IS","TCELL.IS:0.7235, FROTO.IS:0.6559, ASELS.IS:0.6500, TUPRS.IS:0.6471, PGSUS.IS:0.6382",0.08268732873314895
2023-07-31,volume_heavy,10,"TCELL.IS, FROTO.IS, ASELS.IS, TUPRS.IS, PGSUS.IS, GARAN.IS, THYAO.IS, AKBNK.IS, PETKM.IS, KCHOL.IS","TCELL.IS:0.7235, FROTO.IS:0.6559, ASELS.IS:0.6500, TUPRS.IS:0.6471, PGSUS.IS:0.6382, GARAN.IS:0.5441, THYAO.IS:0.5324, AKBNK.IS:0.5294, PETKM.IS:0.5265, KCHOL.IS:0.5029",0.08092341442963286
2023-07-31,volume_heavy,15,"TCELL.IS, FROTO.IS, ASELS.IS, TUPRS.IS, PGSUS.IS, GARAN.IS, THYAO.IS, AKBNK.IS, PETKM.IS, KCHOL.IS, SAHOL.IS, SISE.IS, YKBNK.IS, TOASO.IS, ARCLK.IS","TCELL.IS:0.7235, FROTO.IS:0.6559, ASELS.IS:0.6500, TUPRS.IS:0.6471, PGSUS.IS:0.6382, GARAN.IS:0.5441, THYAO.IS:0.5324, AKBNK.IS:0.5294, PETKM.IS:0.5265, KCHOL.IS:0.5029, SAHOL.IS:0.4941, SISE.IS:0.4676, YKBNK.IS:0.4588, TOASO.IS:0.4382, ARCLK.IS:0.4353",0.05750912570869258
2023-08-31,low_volatility,3,"KCHOL.IS, BIMAS.IS, SAHOL.IS","KCHOL.IS:0.7147, BIMAS.IS:0.6588, SAHOL.IS:0.6029",0.038699443827575584
2023-08-31,low_volatility,5,"KCHOL.IS, BIMAS.IS, SAHOL.IS, EREGL.IS, TUPRS.IS","KCHOL.IS:0.7147, BIMAS.IS:0.6588, SAHOL.IS:0.6029, EREGL.IS:0.5882, TUPRS.IS:0.5824",0.0775384712511255
2023-08-31,low_volatility,10,"KCHOL.IS, BIMAS.IS, SAHOL.IS, EREGL.IS, TUPRS.IS, TCELL.IS, PGSUS.IS, FROTO.IS, PETKM.IS, GARAN.IS","KCHOL.IS:0.7147, BIMAS.IS:0.6588, SAHOL.IS:0.6029, EREGL.IS:0.5882, TUPRS.IS:0.5824, TCELL.IS:0.5765, PGSUS.IS:0.5735, FROTO.IS:0.5559, PETKM.IS:0.5324, GARAN.IS:0.5176",0.027604116574303943
